field,angle,ik,ikprime,qx,qy,qz,t2_raw,t2_smoothed
4.0,3,5,13,-0.288405254018719,0.20813856380426232,2.8075076861558344e-17,1.9278308992803807e-05,1.9278308992803807e-05
4.0,3,5,14,-0.288405254018719,0.24976627656511474,3.311174334888993e-17,0.00010756558768966781,0.00010756558768966782
4.0,3,6,0,-0.03605065675233994,0.4370909839889509,5.324646617009432e-17,3.42754182059331e-05,3.42754182059331e-05
4.0,3,6,1,-5.551115123125783e-17,0.4162771276085247,5.036666487331598e-17,0.0001250654067755941,0.0001250654067755941
4.0,3,6,2,0.036050656752339816,0.39546327122809843,4.748686357653764e-17,3.228944918081372e-05,3.228944918081372e-05
4.0,3,6,3,-6.938893903907228e-17,0.4579048403693771,5.5403331360647574e-17,0.000234919227727937,0.000234919227727937
4.0,3,6,4,0.036050656752339816,0.43709098398895085,5.252353006386923e-17,0.00046252423234119865,0.00046252423234119865
4.0,3,6,5,-0.036050656752339885,0.02081385638042632,2.879801296778338e-18,0.09830459570608573,0.09830459570608573
4.0,3,6,6,0.0,0.0,0.0,0.16865170471229038,0.1686517047122904
4.0,3,6,7,-1.3877787807814457e-17,0.04162771276085253,5.0366664873316016e-18,0.11015182231069603,0.11015182231069603
4.0,3,6,8,0.036050656752339844,0.02081385638042632,2.1568651905532634e-18,0.1163350183679681,0.11633501836796811
4.0,3,6,9,0.036050656752339844,0.06244156914127874,7.193531677884853e-18,0.04569938209785054,0.04569938209785054
4.0,3,6,10,-0.3605065675233989,0.20813856380426243,2.8798012967783425e-17,3.0227667317793645e-05,3.0227667317793648e-05
4.0,3,6,11,-0.3244559107710589,0.1873247074238361,2.591821167100508e-17,2.496924149649027e-22,2.496924149649027e-22
4.0,3,6,12,-0.3605065675233989,0.24976627656511496,3.383467945511503e-17,0.00012284761489419466,0.00012284761489419466
4.0,3,6,13,-0.3244559107710589,0.22895242018468864,3.095487815833668e-17,5.177025203300332e-05,5.177025203300332e-05
4.0,3,6,14,-0.3244559107710589,0.27058013294554106,3.599154464566827e-17,6.627474952179376e-05,6.627474952179376e-05
4.0,3,7,0,-0.03605065675233993,0.3954632712280984,4.820979968276272e-17,4.0182052304191464e-05,4.0182052304191464e-05
4.0,3,7,1,-4.163336342344337e-17,0.37464941484767217,4.532999838598438e-17,8.939608350819255e-22,8.939608350819255e-22
4.0,3,7,2,0.03605065675233983,0.3538355584672459,4.245019708920604e-17,3.874197519327415e-05,3.874197519327415e-05
4.0,3,7,3,-5.551115123125783e-17,0.4162771276085246,5.036666487331597e-17,0.0001537151462287637,0.0001537151462287637
4.0,3,7,4,0.03605065675233983,0.3954632712280983,4.748686357653763e-17,4.0606515824741045e-05,4.0606515824741045e-05
4.0,3,7,5,-0.03605065675233987,-0.02081385638042621,-2.1568651905532634e-18,0.09826545759978687,0.09826545759978687
4.0,3,7,6,1.3877787807814457e-17,-0.04162771276085253,-5.0366664873316016e-18,0.11015182231069602,0.11015182231069602
4.0,3,7,7,0.0,0.0,0.0,0.16956716920716616,0.16956716920716616
4.0,3,7,8,0.03605065675233986,-0.02081385638042621,-2.879801296778338e-18,0.11674714587508794,0.11674714587508794
4.0,3,7,9,0.03605065675233986,0.02081385638042621,2.156865190553251e-18,0.12175389910256657,0.12175389910256657
4.0,3,7,10,-0.3605065675233989,0.1665108510434099,2.3761346480451823e-17,7.803059719647232e-05,7.803059719647232e-05
4.0,3,7,11,-0.3244559107710589,0.14569699466298358,2.088154518367348e-17,0.00010079464214939084,0.00010079464214939084
4.0,3,7,12,-0.3605065675233989,0.20813856380426243,2.879801296778343e-17,5.977589101016479e-05,5.977589101016479e-05
4.0,3,7,13,-0.3244559107710589,0.1873247074238361,2.591821167100508e-17,5.771309576598232e-22,5.771309576598232e-22
4.0,3,7,14,-0.3244559107710589,0.22895242018468853,3.095487815833667e-17,0.00010868089882960746,0.00010868089882960747
4.0,3,8,0,-0.07210131350467978,0.4162771276085246,5.108960097954106e-17,5.773001131300114e-05,5.7730011313001145e-05
4.0,3,8,1,-0.0360506567523399,0.3954632712280984,4.8209799682762715e-17,2.240868737249509e-05,2.240868737249509e-05
4.0,3,8,2,-2.7755575615628914e-17,0.3746494148476721,4.532999838598438e-17,8.902563847763281e-22,8.902563847763281e-22
4.0,3,8,3,-0.03605065675233991,0.4370909839889508,5.324646617009431e-17,4.0930777780651566e-05,4.093077778065157e-05
4.0,3,8,4,-2.7755575615628914e-17,0.41627712760852453,5.0366664873315966e-17,0.00015220960225191543,0.00015220960225191543
4.0,3,8,5,-0.07210131350467973,0.0,7.229361062250747e-19,0.03975894497007297,0.03975894497007297
4.0,3,8,6,-0.036050656752339844,-0.02081385638042632,-2.1568651905532634e-18,0.11633501836796806,0.11633501836796806
4.0,3,8,7,-0.03605065675233986,0.02081385638042621,2.879801296778338e-18,0.11674714587508794,0.11674714587508794
4.0,3,8,8,0.0,0.0,0.0,0.18817122715141205,0.18817122715141207
4.0,3,8,9,0.0,0.04162771276085242,5.036666487331589e-18,0.12878840739398553,0.12878840739398553
4.0,3,8,10,-0.3965572242757387,0.1873247074238361,2.664114777723016e-17,0.00010120555052287726,0.00010120555052287726
4.0,3,8,11,-0.3605065675233987,0.1665108510434098,2.3761346480451817e-17,5.9969173155782526e-05,5.9969173155782526e-05
4.0,3,8,12,-0.3965572242757387,0.22895242018468864,3.167781426456177e-17,8.070026201001259e-05,8.070026201001259e-05
4.0,3,8,13,-0.3605065675233987,0.20813856380426232,2.879801296778342e-17,5.0924843325453973e-05,5.0924843325453973e-05
4.0,3,8,14,-0.3605065675233987,0.24976627656511474,3.383467945511501e-17,0.00017572826188162928,0.00017572826188162928
4.0,3,9,0,-0.07210131350467978,0.37464941484767217,4.605293449220947e-17,0.00021370646054094338,0.0002137064605409434
4.0,3,9,1,-0.0360506567523399,0.35383555846724596,4.3173133195431126e-17,4.5463754222377513e-05,4.5463754222377513e-05
4.0,3,9,2,-2.7755575615628914e-17,0.3330217020868197,4.029333189865279e-17,2.1630039084617326e-05,2.163003908461733e-05
4.0,3,9,3,-0.03605065675233991,0.3954632712280984,4.820979968276272e-17,2.07681739270442e-05,2.07681739270442e-05
4.0,3,9,4,-2.7755575615628914e-17,0.3746494148476721,4.532999838598438e-17,1.1799067879270594e-21,1.1799067879270594e-21
4.0,3,9,5,-0.07210131350467973,-0.04162771276085242,-4.3137303811065145e-18,0.023274755396406114,0.023274755396406114
4.0,3,9,6,-0.036050656752339844,-0.06244156914127874,-7.193531677884853e-18,0.045699382097850544,0.045699382097850544
4.0,3,9,7,-0.03605065675233986,-0.02081385638042621,-2.156865190553251e-18,0.12175389910256654,0.12175389910256654
4.0,3,9,8,0.0,-0.04162771276085242,-5.036666487331589e-18,0.12878840739398553,0.12878840739398553
4.0,3,9,9,0.0,0.0,0.0,0.2044275400636694,0.2044275400636694
4.0,3,9,10,-0.3965572242757387,0.1456969946629837,2.1604481289898572e-17,0.0001582881098383872,0.0001582881098383872
4.0,3,9,11,-0.3605065675233987,0.12488313828255737,1.8724679993120228e-17,0.00035444583337700727,0.00035444583337700727
4.0,3,9,12,-0.3965572242757387,0.18732470742383622,2.664114777723018e-17,9.181112859528907e-05,9.181112859528907e-05
4.0,3,9,13,-0.3605065675233987,0.1665108510434099,2.376134648045183e-17,8.093722183288184e-05,8.093722183288184e-05
4.0,3,9,14,-0.3605065675233987,0.20813856380426232,2.879801296778342e-17,8.316188980741448e-05,8.316188980741448e-05
4.0,3,10,0,0.32445591077105895,0.22895242018468848,2.4448453202310898e-17,6.210327987788883e-05,6.210327987788883e-05
4.0,3,10,1,0.3605065675233988,0.20813856380426227,2.1568651905532554e-17,4.534604025178617e-05,4.534604025178617e-05
4.0,3,10,2,0.3965572242757387,0.18732470742383603,1.8688850608754213e-17,0.0002463857279130349,0.0002463857279130349
4.0,3,10,3,0.3605065675233988,0.2497662765651147,2.660531839286415e-17,6.077421522402432e-05,6.0774215224024324e-05
4.0,3,10,4,0.3965572242757387,0.22895242018468845,2.3725517096085808e-17,5.2165240262438924e-05,5.2165240262438924e-05
4.0,3,10,5,0.324455910771059,-0.1873247074238361,-2.5918211671005086e-17,2.7093827937348456e-22,2.7093827937348456e-22
4.0,3,10,6,0.3605065675233989,-0.20813856380426243,-2.8798012967783425e-17,3.0227667317793645e-05,3.0227667317793648e-05
4.0,3,10,7,0.3605065675233989,-0.1665108510434099,-2.3761346480451823e-17,7.803059719647234e-05,7.803059719647234e-05
4.0,3,10,8,0.3965572242757387,-0.1873247074238361,-2.664114777723016e-17,0.00010120555052287725,0.00010120555052287725
4.0,3,10,9,0.3965572242757387,-0.1456969946629837,-2.1604481289898572e-17,0.0001582881098383872,0.0001582881098383872
4.0,3,10,10,0.0,0.0,0.0,0.7286359450265648,0.7286359450265648
4.0,3,10,11,0.03605065675233998,-0.02081385638042632,-2.8798012967783443e-18,0.4591151670493619,0.4591151670493619
4.0,3,10,12,0.0,0.04162771276085253,5.036666487331608e-18,0.48021086543346536,0.4802108654334654
4.0,3,10,13,0.03605065675233998,0.02081385638042621,2.1568651905532573e-18,0.47838879415933394,0.47838879415933394
4.0,3,10,14,0.03605065675233998,0.06244156914127863,7.193531677884846e-18,0.17816934456059016,0.17816934456059016
4.0,3,11,0,0.28840525401871897,0.2497662765651148,2.7328254499089243e-17,0.0003160770639739616,0.0003160770639739616
4.0,3,11,1,0.32445591077105884,0.2289524201846886,2.4448453202310898e-17,8.113561634449595e-05,8.113561634449596e-05
4.0,3,11,2,0.3605065675233987,0.20813856380426235,2.1568651905532557e-17,5.407537764633533e-05,5.407537764633533e-05
4.0,3,11,3,0.32445591077105884,0.270580132945541,2.9485119689642494e-17,0.00013009829322648935,0.00013009829322648935
4.0,3,11,4,0.3605065675233987,0.24976627656511477,2.6605318392864153e-17,4.810360792571089e-05,4.810360792571089e-05
4.0,3,11,5,0.288405254018719,-0.1665108510434098,-2.3038410374226742e-17,1.1855254138312595e-05,1.1855254138312595e-05
4.0,3,11,6,0.3244559107710589,-0.1873247074238361,-2.591821167100508e-17,2.4969241496490273e-22,2.4969241496490273e-22
4.0,3,11,7,0.3244559107710589,-0.14569699466298358,-2.088154518367348e-17,0.00010079464214939084,0.00010079464214939084
4.0,3,11,8,0.3605065675233987,-0.1665108510434098,-2.3761346480451817e-17,5.99691731557825e-05,5.9969173155782506e-05
4.0,3,11,9,0.3605065675233987,-0.12488313828255737,-1.8724679993120228e-17,0.0003544458333770072,0.00035444583337700727
4.0,3,11,10,-0.03605065675233998,0.02081385638042632,2.8798012967783443e-18,0.4591151670493619,0.4591151670493619
4.0,3,11,11,0.0,0.0,0.0,0.6840627869536734,0.6840627869536735
4.0,3,11,12,-0.03605065675233998,0.06244156914127885,7.916467784109952e-18,0.17770926082108002,0.17770926082108002
4.0,3,11,13,0.0,0.04162771276085253,5.0366664873316016e-18,0.4646654728363678,0.46466547283636783
4.0,3,11,14,0.0,0.08325542552170495,1.0073332974663191e-17,0.09843068341805754,0.09843068341805754
4.0,3,12,0,0.32445591077105895,0.18732470742383595,1.941178671497929e-17,3.6330580082140664e-22,3.6330580082140664e-22
4.0,3,12,1,0.3605065675233988,0.16651085104340974,1.6531985418200946e-17,9.20481894459081e-05,9.204818944590811e-05
4.0,3,12,2,0.3965572242757387,0.1456969946629835,1.3652184121422605e-17,0.00010066980778046854,0.00010066980778046854
4.0,3,12,3,0.3605065675233988,0.20813856380426216,2.1568651905532542e-17,3.764090195758013e-05,3.764090195758013e-05
4.0,3,12,4,0.3965572242757387,0.18732470742383592,1.86888506087542e-17,0.00021091548742118525,0.00021091548742118528
4.0,3,12,5,0.324455910771059,-0.22895242018468864,-3.0954878158336694e-17,6.922412583119323e-05,6.922412583119323e-05
4.0,3,12,6,0.3605065675233989,-0.24976627656511496,-3.383467945511503e-17,0.00012284761489419463,0.00012284761489419463
4.0,3,12,7,0.3605065675233989,-0.20813856380426243,-2.879801296778343e-17,5.977589101016478e-05,5.977589101016478e-05
4.0,3,12,8,0.3965572242757387,-0.22895242018468864,-3.167781426456177e-17,8.070026201001256e-05,8.070026201001256e-05
4.0,3,12,9,0.3965572242757387,-0.18732470742383622,-2.664114777723018e-17,9.181112859528907e-05,9.181112859528907e-05
4.0,3,12,10,0.0,-0.04162771276085253,-5.036666487331608e-18,0.48021086543346536,0.4802108654334654
4.0,3,12,11,0.03605065675233998,-0.06244156914127885,-7.916467784109952e-18,0.17770926082108,0.17770926082108
4.0,3,12,12,0.0,0.0,0.0,0.7420703474579335,0.7420703474579335
4.0,3,12,13,0.03605065675233998,-0.02081385638042632,-2.8798012967783505e-18,0.48408070689546384,0.48408070689546384
4.0,3,12,14,0.03605065675233998,0.0208138563804261,2.1568651905532388e-18,0.4728609567646143,0.4728609567646143
4.0,3,13,0,0.28840525401871897,0.20813856380426227,2.229158801175764e-17,7.489764087131255e-05,7.489764087131255e-05
4.0,3,13,1,0.32445591077105884,0.18732470742383606,1.9411786714979297e-17,3.9275480672109816e-22,3.9275480672109816e-22
4.0,3,13,2,0.3605065675233987,0.16651085104340982,1.6531985418200956e-17,9.216613573962985e-05,9.216613573962985e-05
4.0,3,13,3,0.32445591077105884,0.22895242018468848,2.4448453202310892e-17,5.521548415527017e-05,5.521548415527017e-05
4.0,3,13,4,0.3605065675233987,0.20813856380426224,2.156865190553255e-17,4.453689684784936e-05,4.4536896847849365e-05
4.0,3,13,5,0.288405254018719,-0.20813856380426232,-2.8075076861558344e-17,1.9278308992803814e-05,1.9278308992803814e-05
4.0,3,13,6,0.3244559107710589,-0.22895242018468864,-3.095487815833668e-17,5.177025203300332e-05,5.177025203300332e-05
4.0,3,13,7,0.3244559107710589,-0.1873247074238361,-2.591821167100508e-17,5.771309576598233e-22,5.771309576598233e-22
4.0,3,13,8,0.3605065675233987,-0.20813856380426232,-2.879801296778342e-17,5.0924843325453973e-05,5.0924843325453973e-05
4.0,3,13,9,0.3605065675233987,-0.1665108510434099,-2.376134648045183e-17,8.093722183288184e-05,8.093722183288184e-05
4.0,3,13,10,-0.03605065675233998,-0.02081385638042621,-2.1568651905532573e-18,0.47838879415933394,0.47838879415933394
4.0,3,13,11,0.0,-0.04162771276085253,-5.0366664873316016e-18,0.4646654728363679,0.4646654728363679
4.0,3,13,12,-0.03605065675233998,0.02081385638042632,2.8798012967783505e-18,0.48408070689546384,0.48408070689546384
4.0,3,13,13,0.0,0.0,0.0,0.7399256213616997,0.7399256213616998
4.0,3,13,14,0.0,0.04162771276085242,5.036666487331589e-18,0.47064632606908097,0.47064632606908097
4.0,3,14,0,0.28840525401871897,0.16651085104340985,1.7254921524426052e-17,1.4668869790037586e-05,1.4668869790037587e-05
4.0,3,14,1,0.32445591077105884,0.14569699466298364,1.4375120227647708e-17,1.8489459924585015e-05,1.8489459924585018e-05
4.0,3,14,2,0.3605065675233987,0.1248831382825574,1.1495318930869366e-17,4.9005047390727616e-05,4.900504739072762e-05
4.0,3,14,3,0.32445591077105884,0.18732470742383606,1.9411786714979303e-17,3.3268259434117797e-22,3.3268259434117797e-22
4.0,3,14,4,0.3605065675233987,0.16651085104340982,1.6531985418200962e-17,7.282118253462905e-05,7.282118253462905e-05
4.0,3,14,5,0.288405254018719,-0.24976627656511474,-3.311174334888993e-17,0.00010756558768966781,0.00010756558768966782
4.0,3,14,6,0.3244559107710589,-0.27058013294554106,-3.599154464566827e-17,6.627474952179373e-05,6.627474952179375e-05
4.0,3,14,7,0.3244559107710589,-0.22895242018468853,-3.095487815833667e-17,0.00010868089882960742,0.00010868089882960742
4.0,3,14,8,0.3605065675233987,-0.24976627656511474,-3.383467945511501e-17,0.00017572826188162925,0.00017572826188162925
4.0,3,14,9,0.3605065675233987,-0.20813856380426232,-2.879801296778342e-17,8.316188980741448e-05,8.316188980741448e-05
4.0,3,14,10,-0.03605065675233998,-0.06244156914127863,-7.193531677884846e-18,0.17816934456059016,0.17816934456059016
4.0,3,14,11,0.0,-0.08325542552170495,-1.0073332974663191e-17,0.09843068341805758,0.0984306834180576
4.0,3,14,12,-0.03605065675233998,-0.0208138563804261,-2.1568651905532388e-18,0.47286095676461415,0.4728609567646142
4.0,3,14,13,0.0,-0.04162771276085242,-5.036666487331589e-18,0.47064632606908097,0.47064632606908097
4.0,3,14,14,0.0,0.0,0.0,0.7002889173939991,0.7002889173939991
4.0,4,0,0,0.0,0.0,0.0,0.660103981118705,0.660103981118705
4.0,4,0,1,0.036050656752339885,-0.02081385638042621,-2.8798012967783443e-18,0.4646639287270683,0.46466392872706835
4.0,4,0,2,0.07210131350467976,-0.04162771276085245,-5.7596025935566855e-18,0.10714313772384083,0.10714313772384083
4.0,4,0,3,0.03605065675233987,0.02081385638042621,2.156865190553251e-18,0.43066953960170573,0.43066953960170573
4.0,4,0,4,0.07210131350467976,-2.7755575615628914e-17,-7.229361062250901e-19,0.17870759457217858,0.17870759457217858
4.0,4,0,5,5.551115123125783e-17,-0.4162771276085246,-5.0366664873315985e-17,0.00012489428480433315,0.00012489428480433315
4.0,4,0,6,0.03605065675233994,-0.4370909839889509,-5.324646617009432e-17,3.427541820593311e-05,3.427541820593311e-05
4.0,4,0,7,0.03605065675233993,-0.3954632712280984,-4.820979968276272e-17,4.0182052304191464e-05,4.0182052304191464e-05
4.0,4,0,8,0.07210131350467978,-0.4162771276085246,-5.108960097954106e-17,5.773001131300116e-05,5.7730011313001166e-05
4.0,4,0,9,0.07210131350467978,-0.37464941484767217,-4.605293449220947e-17,0.00021370646054094328,0.0002137064605409433
4.0,4,0,10,-0.32445591077105895,-0.22895242018468848,-2.4448453202310898e-17,6.210327987788883e-05,6.210327987788883e-05
4.0,4,0,11,-0.28840525401871897,-0.2497662765651148,-2.7328254499089243e-17,0.0003160770639739616,0.0003160770639739616
4.0,4,0,12,-0.32445591077105895,-0.18732470742383595,-1.941178671497929e-17,3.633058008214067e-22,3.633058008214067e-22
4.0,4,0,13,-0.28840525401871897,-0.20813856380426227,-2.229158801175764e-17,7.48976408713125e-05,7.489764087131252e-05
4.0,4,0,14,-0.28840525401871897,-0.16651085104340985,-1.7254921524426052e-17,1.466886979003759e-05,1.466886979003759e-05
4.0,4,1,0,-0.036050656752339885,0.02081385638042621,2.8798012967783443e-18,0.4646639287270683,0.46466392872706835
4.0,4,1,1,0.0,0.0,0.0,0.7298376350350184,0.7298376350350184
4.0,4,1,2,0.03605065675233987,-0.020813856380426238,-2.8798012967783412e-18,0.48153525984763296,0.48153525984763296
4.0,4,1,3,-1.3877787807814457e-17,0.04162771276085242,5.0366664873315954e-18,0.44526467068572323,0.44526467068572323
4.0,4,1,4,0.03605065675233987,0.020813856380426182,2.156865190553254e-18,0.4591759318670738,0.4591759318670738
4.0,4,1,5,-0.03605065675233983,-0.3954632712280984,-4.748686357653764e-17,4.1936281378461316e-05,4.1936281378461316e-05
4.0,4,1,6,5.551115123125783e-17,-0.4162771276085247,-5.036666487331598e-17,0.00012506540677559416,0.00012506540677559416
4.0,4,1,7,4.163336342344337e-17,-0.37464941484767217,-4.532999838598438e-17,8.939608350819255e-22,8.939608350819255e-22
4.0,4,1,8,0.0360506567523399,-0.3954632712280984,-4.8209799682762715e-17,2.2408687372495097e-05,2.2408687372495097e-05
4.0,4,1,9,0.0360506567523399,-0.35383555846724596,-4.3173133195431126e-17,4.546375422237752e-05,4.546375422237752e-05
4.0,4,1,10,-0.3605065675233988,-0.20813856380426227,-2.1568651905532554e-17,4.5346040251786194e-05,4.53460402517862e-05
4.0,4,1,11,-0.32445591077105884,-0.2289524201846886,-2.4448453202310898e-17,8.113561634449595e-05,8.113561634449596e-05
4.0,4,1,12,-0.3605065675233988,-0.16651085104340974,-1.6531985418200946e-17,9.20481894459081e-05,9.204818944590811e-05
4.0,4,1,13,-0.32445591077105884,-0.18732470742383606,-1.9411786714979297e-17,3.927548067210982e-22,3.927548067210982e-22
4.0,4,1,14,-0.32445591077105884,-0.14569699466298364,-1.4375120227647708e-17,1.8489459924585008e-05,1.8489459924585008e-05
4.0,4,2,0,-0.07210131350467976,0.04162771276085245,5.7596025935566855e-18,0.10714313772384083,0.10714313772384083
4.0,4,2,1,-0.03605065675233987,0.020813856380426238,2.8798012967783412e-18,0.4815352598476331,0.4815352598476331
4.0,4,2,2,0.0,0.0,0.0,0.7066864429785328,0.7066864429785329
4.0,4,2,3,-0.036050656752339885,0.06244156914127866,7.916467784109937e-18,0.17323599648821075,0.17323599648821075
4.0,4,2,4,0.0,0.04162771276085242,5.0366664873315954e-18,0.44525100639546156,0.44525100639546156
4.0,4,2,5,-0.0721013135046797,-0.3746494148476721,-4.46070622797593e-17,0.00018924930367434728,0.00018924930367434728
4.0,4,2,6,-0.036050656752339816,-0.39546327122809843,-4.748686357653764e-17,3.228944918081371e-05,3.228944918081371e-05
4.0,4,2,7,-0.03605065675233983,-0.3538355584672459,-4.245019708920604e-17,3.874197519327415e-05,3.874197519327415e-05
4.0,4,2,8,2.7755575615628914e-17,-0.3746494148476721,-4.532999838598438e-17,8.902563847763277e-22,8.902563847763277e-22
4.0,4,2,9,2.7755575615628914e-17,-0.3330217020868197,-4.029333189865279e-17,2.1630039084617332e-05,2.1630039084617332e-05
4.0,4,2,10,-0.3965572242757387,-0.18732470742383603,-1.8688850608754213e-17,0.000246385727913035,0.000246385727913035
4.0,4,2,11,-0.3605065675233987,-0.20813856380426235,-2.1568651905532557e-17,5.407537764633533e-05,5.407537764633533e-05
4.0,4,2,12,-0.3965572242757387,-0.1456969946629835,-1.3652184121422605e-17,0.00010066980778046854,0.00010066980778046854
4.0,4,2,13,-0.3605065675233987,-0.16651085104340982,-1.6531985418200956e-17,9.216613573962983e-05,9.216613573962983e-05
4.0,4,2,14,-0.3605065675233987,-0.1248831382825574,-1.1495318930869366e-17,4.90050473907276e-05,4.90050473907276e-05
4.0,4,3,0,-0.03605065675233987,-0.02081385638042621,-2.156865190553251e-18,0.43066953960170573,0.43066953960170573
4.0,4,3,1,1.3877787807814457e-17,-0.04162771276085242,-5.0366664873315954e-18,0.44526467068572323,0.44526467068572323
4.0,4,3,2,0.036050656752339885,-0.06244156914127866,-7.916467784109937e-18,0.17323599648821075,0.17323599648821075
4.0,4,3,3,0.0,0.0,0.0,0.6501994331980238,0.6501994331980238
4.0,4,3,4,0.036050656752339885,-0.020813856380426238,-2.8798012967783412e-18,0.4412768307197133,0.4412768307197133
4.0,4,3,5,-0.036050656752339816,-0.4370909839889508,-5.2523530063869236e-17,0.0004995701851645231,0.0004995701851645231
4.0,4,3,6,6.938893903907228e-17,-0.4579048403693771,-5.5403331360647574e-17,0.00023491922772793695,0.00023491922772793695
4.0,4,3,7,5.551115123125783e-17,-0.4162771276085246,-5.036666487331597e-17,0.0001537151462287637,0.0001537151462287637
4.0,4,3,8,0.03605065675233991,-0.4370909839889508,-5.324646617009431e-17,4.0930777780651566e-05,4.093077778065157e-05
4.0,4,3,9,0.03605065675233991,-0.3954632712280984,-4.820979968276272e-17,2.07681739270442e-05,2.07681739270442e-05
4.0,4,3,10,-0.3605065675233988,-0.2497662765651147,-2.660531839286415e-17,6.077421522402434e-05,6.077421522402434e-05
4.0,4,3,11,-0.32445591077105884,-0.270580132945541,-2.9485119689642494e-17,0.00013009829322648935,0.00013009829322648935
4.0,4,3,12,-0.3605065675233988,-0.20813856380426216,-2.1568651905532542e-17,3.764090195758013e-05,3.764090195758013e-05
4.0,4,3,13,-0.32445591077105884,-0.22895242018468848,-2.4448453202310892e-17,5.521548415527017e-05,5.521548415527017e-05
4.0,4,3,14,-0.32445591077105884,-0.18732470742383606,-1.9411786714979303e-17,3.326825943411779e-22,3.326825943411779e-22
4.0,4,4,0,-0.07210131350467976,2.7755575615628914e-17,7.229361062250901e-19,0.17870759457217855,0.17870759457217855
4.0,4,4,1,-0.03605065675233987,-0.020813856380426182,-2.156865190553254e-18,0.45917593186707384,0.45917593186707384
4.0,4,4,2,0.0,-0.04162771276085242,-5.0366664873315954e-18,0.4452510063954614,0.44525100639546145
4.0,4,4,3,-0.036050656752339885,0.020813856380426238,2.8798012967783412e-18,0.441276830719713,0.441276830719713
4.0,4,4,4,0.0,0.0,0.0,0.6704052674154087,0.6704052674154087
4.0,4,4,5,-0.0721013135046797,-0.41627712760852453,-4.964372876709089e-17,4.071112163330692e-05,4.071112163330692e-05
4.0,4,4,6,-0.036050656752339816,-0.43709098398895085,-5.252353006386923e-17,0.00046252423234119865,0.00046252423234119865
4.0,4,4,7,-0.03605065675233983,-0.3954632712280983,-4.748686357653763e-17,4.060651582474104e-05,4.060651582474104e-05
4.0,4,4,8,2.7755575615628914e-17,-0.41627712760852453,-5.0366664873315966e-17,0.00015220960225191543,0.00015220960225191543
4.0,4,4,9,2.7755575615628914e-17,-0.3746494148476721,-4.532999838598438e-17,1.1799067879270593e-21,1.1799067879270593e-21
4.0,4,4,10,-0.3965572242757387,-0.22895242018468845,-2.3725517096085808e-17,5.2165240262438945e-05,5.2165240262438945e-05
4.0,4,4,11,-0.3605065675233987,-0.24976627656511477,-2.6605318392864153e-17,4.8103607925710894e-05,4.8103607925710894e-05
4.0,4,4,12,-0.3965572242757387,-0.18732470742383592,-1.86888506087542e-17,0.00021091548742118528,0.00021091548742118528
4.0,4,4,13,-0.3605065675233987,-0.20813856380426224,-2.156865190553255e-17,4.4536896847849344e-05,4.4536896847849344e-05
4.0,4,4,14,-0.3605065675233987,-0.16651085104340982,-1.6531985418200962e-17,7.282118253462907e-05,7.282118253462907e-05
4.0,4,5,0,-5.551115123125783e-17,0.4162771276085246,5.0366664873315985e-17,0.00012489428480433315,0.00012489428480433315
4.0,4,5,1,0.03605065675233983,0.3954632712280984,4.748686357653764e-17,4.193628137846133e-05,4.193628137846133e-05
4.0,4,5,2,0.0721013135046797,0.3746494148476721,4.46070622797593e-17,0.00018924930367434728,0.00018924930367434728
4.0,4,5,3,0.036050656752339816,0.4370909839889508,5.2523530063869236e-17,0.0004995701851645231,0.0004995701851645231
4.0,4,5,4,0.0721013135046797,0.41627712760852453,4.964372876709089e-17,4.071112163330692e-05,4.071112163330692e-05
4.0,4,5,5,0.0,0.0,0.0,0.13558167976706822,0.13558167976706822
4.0,4,5,6,0.036050656752339885,-0.02081385638042632,-2.879801296778338e-18,0.0983045957060857,0.0983045957060857
4.0,4,5,7,0.03605065675233987,0.02081385638042621,2.1568651905532634e-18,0.09826545759978692,0.09826545759978692
4.0,4,5,8,0.07210131350467973,0.0,-7.229361062250747e-19,0.03975894497007299,0.039758944970073
4.0,4,5,9,0.07210131350467973,0.04162771276085242,4.3137303811065145e-18,0.02327475539640611,0.023274755396406114
4.0,4,5,10,-0.324455910771059,0.1873247074238361,2.5918211671005086e-17,2.7093827937348456e-22,2.7093827937348456e-22
4.0,4,5,11,-0.288405254018719,0.1665108510434098,2.3038410374226742e-17,1.1855254138312597e-05,1.1855254138312597e-05
4.0,4,5,12,-0.324455910771059,0.22895242018468864,3.0954878158336694e-17,6.922412583119323e-05,6.922412583119323e-05
4.0,4,5,13,-0.288405254018719,0.20813856380426232,2.8075076861558344e-17,1.9278308992803807e-05,1.9278308992803807e-05
4.0,4,5,14,-0.288405254018719,0.24976627656511474,3.311174334888993e-17,0.00010756558768966781,0.00010756558768966782
4.0,4,6,0,-0.03605065675233994,0.4370909839889509,5.324646617009432e-17,3.42754182059331e-05,3.42754182059331e-05
4.0,4,6,1,-5.551115123125783e-17,0.4162771276085247,5.036666487331598e-17,0.0001250654067755941,0.0001250654067755941
4.0,4,6,2,0.036050656752339816,0.39546327122809843,4.748686357653764e-17,3.228944918081372e-05,3.228944918081372e-05
4.0,4,6,3,-6.938893903907228e-17,0.4579048403693771,5.5403331360647574e-17,0.000234919227727937,0.000234919227727937
4.0,4,6,4,0.036050656752339816,0.43709098398895085,5.252353006386923e-17,0.00046252423234119865,0.00046252423234119865
